Loan_ID,Loan_Amount,Loan_Term,Annual_Income,Credit_Score,Employment_Length,Loan_Status,Loan_Issue_Date
LN06131,34065,12,124199,380,27,Approved,2018-02-07
LN06132,46863,48,196860,452,25,Approved,2014-07-23
LN06133,42804,24,48401,701,1,Approved,2017-06-15
LN06134,34783,48,117764,787,25,Approved,2018-10-06
LN06135,35152,60,78611,366,3,Approved,2011-11-14
LN06136,42513,24,32202,388,4,Approved,2023-12-31
LN06137,30092,60,53135,434,23,Approved,2020-09-13
LN06138,18653,36,108121,501,1,Approved,2014-02-18
LN06139,33463,24,133944,727,1,Approved,2016-03-13
LN06140,35028,48,133765,478,17,Default,2016-04-03
LN06141,41469,48,83535,638,29,Approved,2015-11-14
LN06142,21947,24,165969,378,23,Approved,2018-02-07
LN06143,30978,48,137328,832,27,Approved,2014-07-15
LN06144,23056,24,172363,677,13,Approved,2018-12-11
LN06145,30007,12,155579,464,2,Default,2013-06-27
LN06146,44169,48,135473,839,20,Approved,2019-08-20
LN06147,49287,24,179926,454,17,Approved,2015-07-09
LN06148,45632,24,133056,422,21,Approved,2012-07-06
LN06149,49449,48,35475,501,9,Approved,2012-08-09
LN06150,6543,12,195977,339,5,Approved,2018-04-13
LN06151,22067,48,99870,468,1,Default,2010-06-04
LN06152,46256,24,104366,369,19,Default,2022-02-02
LN06153,26097,12,143836,629,10,Approved,2010-10-28
LN06154,43847,60,112814,739,17,Approved,2010-07-14
LN06155,44512,36,104285,698,13,Approved,2013-12-08
LN06156,4809,48,60185,792,25,Approved,2012-01-03
LN06157,23191,24,84398,653,19,Approved,2023-07-13
LN06158,22267,12,116682,627,12,Approved,2018-05-03
LN06159,8206,12,96593,797,28,Approved,2013-12-22
LN06160,22057,60,177499,718,26,Approved,2022-11-23
LN06161,29992,48,127518,802,6,Approved,2013-07-12
LN06162,47514,12,75535,838,20,Default,2018-11-22
LN06163,16995,60,129626,644,25,Default,2013-10-07
LN06164,49803,24,134190,676,19,Approved,2021-09-19
LN06165,45439,60,34060,594,9,Default,2020-11-17
LN06166,14210,48,164679,587,25,Approved,2022-07-31
LN06167,18793,60,83560,553,18,Approved,2018-12-09
LN06168,27270,12,109610,733,28,Approved,2012-09-26
LN06169,6197,12,199936,800,28,Approved,2015-08-05
LN06170,49321,36,52970,384,12,Approved,2012-11-10
LN06171,8452,60,179282,820,21,Default,2019-04-29
LN06172,42486,24,64088,812,1,Approved,2023-05-26
LN06173,15859,48,31683,815,19,Approved,2012-12-14
LN06174,28236,36,154034,815,11,Approved,2024-01-09
LN06175,32899,60,120631,796,7,Approved,2022-01-17
LN06176,33083,24,186624,461,17,Approved,2014-04-07
LN06177,3172,36,131789,826,24,Approved,2024-05-27
LN06178,46926,12,65321,664,1,Approved,2015-11-07
LN06179,17663,48,198422,843,15,Approved,2018-01-06
LN06180,28540,60,83565,724,7,Approved,2015-01-09
LN06181,20053,24,140454,663,15,Default,2023-12-22
LN06182,12085,12,194933,407,7,Approved,2022-01-18
LN06183,31564,36,190236,313,22,Approved,2020-06-16
LN06184,25209,48,102095,322,29,Approved,2024-06-20
LN06185,4981,36,133610,620,12,Approved,2021-12-28
LN06186,22153,36,196035,809,25,Approved,2015-08-06
LN06187,6247,24,23532,340,5,Approved,2011-03-17
LN06188,11553,12,134527,603,0,Approved,2020-10-29
LN06189,21811,60,171805,714,1,Default,2014-01-08
LN06190,30845,24,103463,749,6,Default,2015-05-17
LN06191,7135,48,194186,693,12,Approved,2019-06-11
LN06192,6573,36,25456,664,26,Approved,2019-10-08
LN06193,14731,48,23413,728,3,Approved,2017-12-04
LN06194,8189,24,27085,451,8,Approved,2020-10-10
LN06195,15541,24,179009,558,18,Default,2018-03-30
LN06196,44646,60,40563,522,19,Approved,2020-07-30
LN06197,12087,36,57575,565,2,Approved,2019-06-18
LN06198,47435,24,27386,529,22,Approved,2012-01-15
LN06199,3776,48,120244,738,1,Approved,2011-07-11
LN06200,43079,60,79150,449,15,Approved,2020-05-28
LN06201,28564,48,180644,756,9,Approved,2022-12-09
LN06202,29835,36,146053,435,27,Approved,2015-01-26
LN06203,8697,60,186343,698,11,Approved,2016-08-16
LN06204,15629,60,96566,442,17,Approved,2016-06-14
LN06205,9386,60,164210,369,1,Approved,2020-07-31
LN06206,18046,12,149549,353,13,Approved,2021-06-29
LN06207,9044,60,198441,702,11,Approved,2015-02-27
LN06208,10615,48,166718,326,19,Approved,2021-10-07
LN06209,48802,48,48812,598,23,Approved,2020-07-10
LN06210,6060,36,108958,619,23,Default,2021-04-21
LN06211,11900,24,96181,744,23,Approved,2010-01-18
LN06212,6581,24,34628,397,7,Approved,2023-08-08
LN06213,35782,12,44486,425,22,Approved,2011-11-03
LN06214,21173,60,143934,357,21,Approved,2013-02-12
LN06215,13997,12,59266,476,27,Approved,2010-07-27
LN06216,44403,36,108268,584,6,Approved,2010-06-10
LN06217,47416,36,66557,326,12,Approved,2019-03-16
LN06218,8148,24,36494,750,14,Default,2022-02-01
LN06219,19748,36,172643,622,13,Approved,2022-06-24
LN06220,15022,60,54486,549,4,Approved,2014-05-02
LN06221,21013,48,81635,669,7,Approved,2015-06-09
LN06222,39687,36,151197,389,17,Default,2018-02-04
LN06223,16886,12,68814,430,4,Approved,2010-02-21
LN06224,26256,60,143141,824,22,Default,2017-04-19
LN06225,31005,36,170390,328,8,Approved,2022-11-19
LN06226,7638,36,82363,843,9,Approved,2014-10-11
LN06227,38419,60,63162,385,16,Default,2012-08-21
LN06228,34377,36,147083,357,26,Approved,2021-10-28
LN06229,41708,48,27590,356,24,Approved,2020-02-28
LN06230,44116,24,54850,693,2,Approved,2023-07-04
LN06231,37634,60,163206,324,0,Approved,2013-02-23
LN06232,17755,12,150091,489,6,Approved,2017-01-03
LN06233,24382,36,45230,375,14,Approved,2015-12-18
LN06234,23394,24,35058,670,18,Approved,2017-07-18
LN06235,3253,12,99837,805,7,Approved,2012-12-03
LN06236,38710,12,123397,482,10,Default,2015-01-04
LN06237,46098,48,47039,453,1,Approved,2021-09-23
LN06238,1864,24,58334,568,19,Approved,2021-11-18
LN06239,35036,60,63525,577,27,Approved,2012-07-11
LN06240,41222,24,146681,639,1,Approved,2014-03-31
LN06241,14666,24,104194,322,10,Approved,2018-03-02
LN06242,21955,12,179515,731,19,Approved,2015-08-07
LN06243,46138,48,23972,825,27,Approved,2018-03-01
LN06244,38997,48,84936,642,16,Approved,2022-02-01
LN06245,17309,24,111703,351,28,Approved,2014-05-17
LN06246,5054,24,129877,638,9,Approved,2016-05-10
LN06247,1935,36,49519,340,4,Approved,2023-04-21
LN06248,45940,12,122417,817,2,Approved,2015-07-15
LN06249,23778,60,95864,706,8,Approved,2013-08-10
LN06250,44298,60,75881,437,19,Default,2019-07-08
LN06251,49328,48,44732,398,21,Approved,2019-09-26
LN06252,49924,12,168745,640,24,Default,2021-10-07
LN06253,17709,48,95909,615,1,Approved,2014-04-07
LN06254,10726,60,25720,841,22,Approved,2020-05-26
LN06255,41542,24,79115,524,18,Approved,2012-12-05
LN06256,21245,12,135843,560,16,Default,2011-05-13
LN06257,35753,12,71940,546,24,Approved,2010-04-15
LN06258,15252,36,156225,378,24,Approved,2020-04-11
LN06259,22316,24,91762,772,11,Approved,2023-10-22
LN06260,38371,24,189091,376,26,Approved,2021-01-18
LN06261,20162,48,104833,561,19,Approved,2024-04-01
LN06262,16960,12,167659,301,8,Approved,2015-01-22
LN06263,31791,48,38206,316,22,Approved,2018-08-15
LN06264,43230,24,111471,643,3,Approved,2014-04-27
LN06265,26216,36,115169,311,27,Approved,2017-01-16
LN06266,33467,12,30736,306,17,Approved,2012-09-10
LN06267,47934,24,126937,545,15,Approved,2015-08-23
LN06268,8754,36,158043,456,28,Approved,2022-09-04
LN06269,48014,60,76577,473,20,Default,2022-09-22
LN06270,5078,24,176796,786,23,Approved,2014-02-08
LN06271,13853,60,151003,580,9,Approved,2010-05-07
LN06272,5042,48,107702,608,25,Approved,2014-10-24
LN06273,15389,60,98694,536,21,Approved,2023-12-27
LN06274,31425,24,111310,456,11,Approved,2023-06-20
LN06275,3575,60,75155,550,29,Approved,2023-11-15
LN06276,40522,12,148491,520,27,Approved,2016-03-19
LN06277,29179,24,162180,637,10,Approved,2014-06-03
LN06278,35754,36,97613,522,4,Approved,2016-09-10
LN06279,19624,60,76938,510,19,Approved,2010-04-09
LN06280,21350,12,121163,636,10,Default,2014-02-15
LN06281,27681,48,88498,433,15,Approved,2019-07-08
LN06282,24988,48,37751,794,14,Default,2024-08-29
LN06283,16470,60,131161,846,5,Approved,2018-12-02
LN06284,25704,48,52390,482,12,Approved,2021-12-23
LN06285,39736,36,121213,460,15,Approved,2011-01-11
LN06286,30377,24,128712,686,26,Approved,2019-07-07
LN06287,29572,12,167065,496,2,Approved,2010-08-24
LN06288,8493,60,80403,783,17,Approved,2023-01-06
LN06289,5103,48,46859,801,0,Approved,2021-05-26
LN06290,35844,24,171950,788,24,Approved,2015-06-04
LN06291,3994,36,119124,651,16,Approved,2013-04-14
LN06292,4744,48,145940,829,26,Approved,2011-09-09
LN06293,48234,48,47100,533,19,Default,2015-05-08
LN06294,48291,12,191095,708,5,Default,2012-03-28
LN06295,28332,36,137350,575,8,Approved,2010-02-22
LN06296,6594,36,198781,758,3,Approved,2018-04-18
LN06297,41299,60,141792,752,6,Approved,2024-12-01
LN06298,8371,12,74524,712,22,Approved,2024-09-30
LN06299,48315,60,122757,317,28,Default,2023-03-05
LN06300,19028,12,105049,371,29,Approved,2022-04-15
LN06301,36912,36,64974,677,21,Approved,2018-07-01
LN06302,14990,12,197550,654,24,Approved,2010-07-10
LN06303,47851,12,73768,450,10,Default,2014-09-15
LN06304,17626,12,68544,560,25,Approved,2012-04-10
LN06305,21469,24,169122,379,22,Default,2019-07-05
LN06306,41722,24,170856,405,2,Approved,2024-06-09
LN06307,41037,36,31774,822,15,Approved,2015-09-30
LN06308,8130,12,186040,702,5,Approved,2019-03-15
LN06309,7828,36,97678,429,6,Approved,2017-01-29
LN06310,42612,24,70135,470,11,Default,2016-05-14
LN06311,47988,12,174079,705,6,Approved,2011-03-27
LN06312,40099,60,45158,332,28,Approved,2022-02-16
LN06313,47165,24,91587,835,21,Approved,2012-02-04
LN06314,18883,24,155187,496,18,Approved,2016-12-28
LN06315,44059,24,79317,345,21,Approved,2011-04-27
LN06316,19542,12,26371,573,15,Approved,2016-08-04
LN06317,43932,48,114226,432,17,Approved,2022-09-23
LN06318,11450,60,59355,563,9,Approved,2010-03-17
LN06319,21423,60,117956,666,28,Approved,2023-01-21
LN06320,3035,36,194447,304,0,Approved,2016-05-24
LN06321,45231,12,133538,568,7,Approved,2024-06-04
LN06322,41745,24,122126,720,2,Approved,2013-12-31
LN06323,18241,48,28338,645,29,Approved,2024-03-13
LN06324,24154,12,173079,368,15,Approved,2018-11-23
LN06325,26625,12,22477,657,23,Approved,2024-11-29
LN06326,45950,48,62423,685,2,Approved,2015-06-22
LN06327,34066,24,95973,624,1,Approved,2017-02-03
LN06328,34691,12,199172,780,11,Approved,2015-02-27
LN06329,14331,60,49236,478,7,Approved,2023-10-12
LN06330,21690,60,151440,555,18,Approved,2010-07-18
LN06331,20183,48,45839,718,23,Approved,2016-10-03
LN06332,40346,24,137537,510,17,Approved,2013-01-02
LN06333,5875,48,131902,666,19,Approved,2019-07-27
LN06334,13254,12,121051,465,24,Approved,2021-07-08
LN06335,29621,60,27139,513,14,Approved,2020-11-09
LN06336,11905,36,178213,828,16,Approved,2015-11-12
LN06337,47121,48,128314,472,17,Approved,2010-10-24
LN06338,16882,36,84262,428,17,Approved,2016-04-27
LN06339,20041,36,157776,302,8,Approved,2017-08-04
LN06340,30098,60,152959,369,25,Default,2020-07-12
LN06341,43431,48,31975,351,4,Approved,2010-11-14
LN06342,34709,36,151616,736,10,Approved,2010-09-29
LN06343,35675,12,104984,677,28,Approved,2013-09-29
LN06344,5837,24,108366,393,3,Approved,2016-09-16
LN06345,47448,24,197395,385,25,Approved,2019-01-25
LN06346,25489,60,140491,817,9,Default,2014-07-17
LN06347,18627,48,70382,729,3,Default,2011-03-19
LN06348,6696,48,43926,342,22,Approved,2011-09-01
LN06349,49994,24,116538,669,2,Approved,2012-12-28
LN06350,14543,12,133117,703,24,Approved,2020-05-12
LN06351,13615,24,33333,602,15,Approved,2017-10-28
LN06352,2466,24,36942,481,20,Approved,2015-04-29
LN06353,31771,48,173519,468,10,Approved,2017-11-11
LN06354,19350,36,94397,502,8,Approved,2012-07-31
LN06355,1375,12,175905,842,0,Approved,2024-12-13
LN06356,34030,48,41530,401,9,Approved,2013-12-28
LN06357,21746,24,67060,645,11,Approved,2013-09-26
LN06358,23886,36,101292,741,29,Approved,2015-11-09
LN06359,45348,12,61104,549,23,Approved,2010-10-16
LN06360,43904,60,22634,482,1,Approved,2019-02-27
LN06361,33651,12,27288,601,14,Approved,2022-10-31
LN06362,8833,12,54253,579,29,Approved,2017-03-15
LN06363,2893,24,146628,388,23,Default,2022-09-18
LN06364,31573,24,47005,724,19,Approved,2022-09-28
LN06365,32371,60,69824,584,15,Approved,2010-08-12
LN06366,41874,60,97702,429,1,Approved,2019-12-30
LN06367,12826,60,37798,547,12,Approved,2017-09-19
LN06368,35420,48,180373,488,17,Default,2014-03-02
LN06369,22924,48,75267,390,28,Approved,2014-07-13
LN06370,34367,24,154966,464,21,Approved,2019-12-08
LN06371,22199,24,23846,847,18,Approved,2024-02-01
LN06372,26868,60,83571,629,10,Approved,2023-01-25
LN06373,9792,48,34481,840,13,Approved,2020-07-25
LN06374,21597,36,144908,379,29,Approved,2015-09-24
LN06375,37405,48,62154,468,25,Approved,2022-03-22
LN06376,33696,24,149447,844,2,Approved,2024-08-05
LN06377,44123,48,28048,392,8,Approved,2012-01-07
LN06378,16989,24,47386,678,4,Approved,2010-05-26
LN06379,29931,60,184408,508,13,Approved,2023-09-28
LN06380,10290,60,124794,493,6,Approved,2016-07-25
LN06381,39367,60,174925,563,11,Approved,2023-05-27
LN06382,15342,36,54713,546,20,Approved,2019-07-10
LN06383,25941,36,167863,747,17,Approved,2012-10-30
LN06384,14945,24,97481,820,10,Approved,2024-02-10
LN06385,11762,12,192645,778,26,Approved,2016-03-31
LN06386,31133,36,59899,576,23,Approved,2022-08-25
LN06387,48080,24,110217,428,8,Default,2014-09-24
LN06388,41150,48,34975,601,10,Default,2018-03-20
LN06389,28052,60,93247,813,17,Approved,2011-01-21
LN06390,42750,60,130295,659,1,Approved,2016-05-09
LN06391,20953,60,139045,656,19,Approved,2021-01-02
LN06392,41475,24,32105,765,12,Default,2023-07-11
LN06393,18130,60,69645,471,14,Approved,2016-07-02
LN06394,32086,36,150291,387,7,Approved,2011-05-29
LN06395,5633,48,50146,799,4,Approved,2010-01-27
LN06396,18304,60,154940,382,4,Approved,2011-10-27
LN06397,43037,24,64294,816,6,Approved,2015-12-28
LN06398,33284,48,95596,621,11,Approved,2020-11-28
LN06399,47546,60,156505,764,19,Approved,2014-03-21
LN06400,8008,12,42612,440,11,Approved,2014-10-22
LN06401,49291,60,168894,435,8,Approved,2021-04-16
LN06402,28405,36,54120,629,3,Default,2020-06-29
LN06403,37386,48,192076,694,7,Default,2017-03-16
LN06404,26373,36,41294,455,18,Default,2010-11-04
LN06405,21827,12,104300,338,21,Approved,2019-07-02
LN06406,34040,12,102119,581,0,Approved,2021-07-31
LN06407,14007,36,101096,837,22,Approved,2017-10-04
LN06408,19157,48,155496,843,10,Approved,2019-03-19
LN06409,33157,12,60615,345,22,Approved,2015-06-17
LN06410,36315,12,46863,543,12,Approved,2011-12-05
LN06411,36932,60,49469,846,17,Default,2010-12-21
LN06412,22164,24,123101,749,20,Approved,2011-07-01
LN06413,15414,12,174256,577,19,Default,2024-01-24
LN06414,15327,48,109446,705,9,Approved,2010-04-20
LN06415,49344,48,132613,345,12,Approved,2014-02-07
LN06416,1946,60,137456,819,24,Approved,2020-01-20
LN06417,15693,48,186247,570,11,Approved,2011-07-17
LN06418,28241,60,83872,537,12,Default,2018-09-19
LN06419,31254,12,52208,466,1,Approved,2014-05-07
LN06420,16540,12,71998,675,2,Approved,2011-04-11
LN06421,7719,12,76994,500,28,Approved,2010-06-26
LN06422,42203,12,79895,531,16,Default,2018-10-04
LN06423,26081,24,52894,745,25,Approved,2024-09-26
LN06424,12350,24,41990,717,20,Default,2021-03-04
LN06425,37358,12,193652,453,18,Approved,2023-11-30
LN06426,33021,48,93230,667,11,Default,2018-01-06
LN06427,43832,60,56087,386,15,Approved,2023-11-05
LN06428,29369,36,28673,829,19,Approved,2012-06-13
LN06429,32728,60,189271,353,19,Approved,2014-01-22
LN06430,18576,36,52187,341,21,Approved,2024-10-20
LN06431,30001,36,43553,648,9,Default,2021-04-13
LN06432,18848,12,63780,529,22,Approved,2013-04-23
LN06433,1390,36,124794,735,22,Approved,2011-03-03
LN06434,22999,12,102158,440,14,Approved,2014-03-08
LN06435,46436,24,21420,587,29,Default,2024-05-17
LN06436,12569,48,198512,621,26,Approved,2024-11-06
LN06437,14029,36,64310,741,7,Approved,2017-08-26
LN06438,23490,48,63953,466,18,Approved,2018-09-20
LN06439,46875,12,24987,762,4,Default,2015-03-22
LN06440,36328,36,196589,755,11,Approved,2017-03-04
LN06441,6867,60,52456,372,9,Approved,2017-01-17
LN06442,16284,24,138763,569,21,Approved,2010-03-28
LN06443,34979,24,189252,518,13,Default,2019-10-08
LN06444,10121,36,105398,846,27,Approved,2011-01-28
LN06445,2539,24,137183,482,21,Approved,2012-01-26
LN06446,26488,60,109782,377,11,Approved,2021-10-23
LN06447,18027,48,142740,607,23,Approved,2013-12-15
LN06448,9693,60,49681,627,12,Approved,2012-02-22
LN06449,9921,24,28323,720,20,Approved,2022-09-16
LN06450,11310,48,87393,535,20,Approved,2015-09-05
LN06451,46512,60,198295,761,16,Approved,2011-05-06
LN06452,31908,12,116123,838,0,Approved,2020-12-03
LN06453,5386,12,111354,337,21,Approved,2019-07-01
LN06454,33263,48,176319,725,9,Default,2012-11-14
LN06455,29412,48,118808,733,25,Approved,2010-07-18
LN06456,18303,48,28484,658,4,Approved,2011-01-06
LN06457,13242,12,181754,330,10,Default,2021-06-18
LN06458,48025,60,90459,504,9,Approved,2011-02-03
LN06459,9947,48,147162,480,5,Approved,2011-04-05
LN06460,47714,12,193091,339,14,Approved,2017-02-17
LN06461,6930,48,101456,722,8,Approved,2018-11-21
LN06462,39170,48,194335,456,7,Approved,2024-12-14
LN06463,49785,48,173010,467,22,Approved,2022-10-13
LN06464,1507,12,74890,381,22,Approved,2013-07-17
LN06465,2436,60,33319,401,5,Approved,2017-07-22
LN06466,28151,12,127697,388,5,Default,2016-07-19
LN06467,12618,12,146193,644,16,Approved,2020-01-08
LN06468,9750,48,79432,609,11,Default,2013-04-13
LN06469,17122,36,157972,739,6,Default,2011-04-15
LN06470,8354,36,87696,458,4,Approved,2023-09-17
LN06471,45062,36,167308,413,15,Default,2023-07-06
LN06472,31979,12,76485,835,22,Default,2015-05-19
LN06473,21900,48,142359,462,5,Approved,2024-01-02
LN06474,14840,36,157293,585,7,Default,2017-01-29
LN06475,38167,24,45294,354,2,Approved,2016-03-27
LN06476,6037,24,161110,332,7,Default,2014-09-26
LN06477,29633,24,174432,495,28,Approved,2013-03-19
LN06478,25495,60,28255,747,6,Approved,2017-04-28
LN06479,16848,48,129429,391,16,Approved,2010-06-15
LN06480,37483,12,107464,527,18,Approved,2017-06-22
LN06481,48645,12,199241,585,25,Approved,2014-08-19
LN06482,8837,48,151444,534,19,Approved,2017-03-07
LN06483,35069,60,132848,401,13,Default,2024-10-06
LN06484,8370,48,169970,439,24,Approved,2021-11-17
LN06485,7411,60,43855,565,27,Approved,2016-08-12
LN06486,40133,36,54758,641,5,Approved,2011-09-19
LN06487,31499,36,160679,834,6,Approved,2016-04-24
LN06488,31225,60,125094,822,29,Approved,2019-04-30
LN06489,49217,48,94089,315,4,Approved,2013-02-05
LN06490,1692,36,25383,635,18,Approved,2020-10-30
LN06491,29926,48,80112,689,20,Approved,2014-07-03
LN06492,35246,36,151787,469,27,Default,2016-04-13
LN06493,40164,48,160909,418,6,Approved,2021-09-13
LN06494,9448,48,99486,341,8,Approved,2024-05-29
LN06495,44390,24,93528,309,11,Approved,2018-10-23
LN06496,11073,60,177889,729,24,Approved,2024-03-24
LN06497,36414,12,119354,767,14,Approved,2015-09-17
LN06498,6209,60,90278,348,14,Default,2022-04-15
LN06499,7533,48,33369,506,27,Approved,2022-11-01
LN06500,22061,48,80428,813,23,Approved,2017-10-12
LN06501,8211,60,156116,509,20,Approved,2012-07-19
LN06502,10927,48,85123,438,15,Approved,2021-07-18
LN06503,12927,36,110914,336,22,Approved,2010-12-03
LN06504,25594,48,158333,517,19,Approved,2017-06-24
LN06505,10316,60,38064,755,25,Approved,2015-12-23
LN06506,13177,60,33690,811,14,Approved,2013-06-13
LN06507,11846,60,153129,577,4,Approved,2012-11-24
LN06508,8933,24,121025,479,11,Default,2019-06-11
LN06509,39244,24,188661,816,3,Default,2016-08-13
LN06510,47621,24,120867,429,2,Approved,2010-02-23
LN06511,41696,24,34559,658,28,Approved,2013-02-26
LN06512,3080,24,164764,303,26,Approved,2021-12-25
LN06513,7089,24,68429,382,28,Approved,2024-12-08
LN06514,27123,24,36972,453,0,Default,2021-11-23
LN06515,8797,60,61530,805,12,Default,2014-12-12
LN06516,9346,12,143297,808,4,Approved,2011-08-10
LN06517,20878,24,21365,396,11,Approved,2022-03-11
LN06518,34672,60,69683,581,1,Approved,2011-05-02
LN06519,18653,12,114356,837,5,Approved,2014-09-05
LN06520,43742,24,149406,728,4,Approved,2024-02-21
LN06521,27140,12,78896,842,26,Default,2020-12-20
LN06522,2184,12,119339,425,17,Approved,2022-09-02
LN06523,35493,36,169073,600,23,Approved,2018-04-19
LN06524,45148,48,157794,842,4,Approved,2021-10-12
LN06525,25846,36,40100,666,17,Default,2015-03-06
LN06526,46825,12,140763,344,15,Default,2021-12-29
LN06527,23195,60,168532,792,16,Default,2014-12-17
LN06528,6606,24,81645,615,1,Approved,2012-07-26
LN06529,4956,48,89551,488,16,Approved,2015-02-14
LN06530,17555,24,24840,351,9,Approved,2015-07-25
LN06531,25849,60,106069,631,25,Approved,2017-11-11
LN06532,19690,48,105990,798,2,Approved,2012-06-01
LN06533,49849,36,68105,617,13,Default,2015-07-02
